user,rating,date,review
MAXOU81,"5,0",1 février 2019,"Tres emballé par le rapport qualité prix, je suis entièrement satisfait de la technologie de cette petite merveille. Son seul défaut en fait une qualité. Sa finition laqué fait à tendance à vous glisser des doigts. Etui indispensable. Processeur ultra rapide, bref laissez vous tenter sans pb."
wario,"1,0",7 mars 2019,"1 mois avec ce smartphone... très déçu il est très lent le
capteur d'empreint dysfonctionne déja, les syncro
de mes compte goolge ou dropbox ne fonctionne
pas ou mal. la gestion des photos est catastrophique
pas d'album et les photos on toute
impression d'etre retoucher sur photoshop.
je déconseille fortement ce mobile."
Fessmann Oliver,"5,0",9 avril 2019,"Faites le tour des ""grandes marques"" et vous verrez des prix deux à trois fois supérieures à ce téléphone.
Il est top, un grand écran avec une bonne qualité d'image.
Rien à dire vraiment.
Commandé avec Amazon Prime vendredi soir tard et reçu dimanche matin."
Thatgirl,"1,0",30 mai 2019,"Il faut faire très attention, il ne fonctionne plus avec PLAY STORE ! Ce n'est plus un androïde."
Client d'Amazon,"5,0",3 janvier 2019,"Un téléphone surprenant, autant du côté de la batterie que du côté de la puissance et de la qualité d'image écran et photo/vidéo !"
Ls,"5,0",19 février 2019,Bon téléphone pour le prix. Fais bien le taf
Sp,"5,0",18 avril 2019,Il me fallait un téléphone. Novice chez Huawei... Mais très bonne impression jusqu'à maintenant...
RV,"5,0",14 janvier 2019,Bon produit et très bel écran.
AKCHAR,"5,0",26 avril 2019,Un formidable smartphone avec un bon rapport qualité prix.
Hak382301,"5,0",24 avril 2019,Très bon portable
Hafed EL MABROUK,"5,0",22 mai 2019,Top !
NABIS Yann,"5,0",9 janvier 2019,Bonne performance
EagleOne,"5,0",6 octobre 2018,"Difficile de prendre en défaut ce smartphone qui est proposé moitié moins cher qu'un haut de gamme et qui propose pourtant une expérience satisfaisante, une autonomie généreuse et une fiche technique conforme aux standards de 2018 (processeur efficace, communication NFC, Bluetooth 4.2, aptX HD, prise USB-C et jack). Il bénéficie également d'un écran de 6,3 pouces flatteur et lisible, et peut accueillir deux nano-SIM.
Le design n'est pas sans rappeller l'iPhone, notamment avec l'écran à encoche qui occupe l'essentiel de l'écran. Ainsi que la surcouche maison qui, par défaut, ne propose pas de tiroirs d'app (ce qu'on peut corriger dans les options). Mais pour l'essentiel, ce n'est pas tellement différent de l'interface Android classique.
Il y a aussi des applications propres à Huawei, gratuites, qui permettent de proposer quelques gadgets différents des autres constructeurs (comme chacun d'ailleurs). A mon sens, ce n'est pas essentiel.
En usage classique, c'est à dire pour de la téléphonie, l'appareil est satisfaisant. L'autonomie de base, est très bonne. Pour quelqu'un qui a une utilisation raisonnable, le Mate 20 Lite tiendra facilement deux jours. le recharge en USBc est également très rapide. Bref, on a affaire à un smartphone qui est facilement disponible à ce niveau.
Je n'ai pas relevé de problèmes au niveau de la réception - je précise que je suis chez Orange. Il capte bien le signal. On entend bien ce que dit l'interlocuteur, et mes interlocuteurs m'ont facilement compris.
L'appareil photo donne un résultat correct, quoiqu'un peu trop flatteur avec l'IA activé. De jour, la netteté des clichés est bonne, mais la colorimétrie est légèrement altérée. Avec des couleurs un peu trop saturées et un contraste augmenté, cela donne des clichés flatteurs pour publier sur Internet. Mais sur un écran bien calibré, cela donne un rendu lisible mais artificiel. On peut désactiver l'IA, selon les goûts de chacun.
De nuit, il y a quand même pas mal de grains, donc ce n'est pas forcément l'idéal.
Pour du jeu, le joli écran LCD et la puce assez véloce permettent de faire tourner pas mal de titres dans des conditions correctes, et avec fluidité. Bien sûr, ce n'est pas un haut de gamme, donc il ne faut pas non plus s'attendre à tout faire tourner avec un maximum d'effets et détails.  Mais vu le placement tarifaire du smartphone, c'est quand même très correct.
En conclusion, je dirai que le Mate 20 Lite est un modèle adapté pour qui recherche un smartphone endurant, avec un design moderne, un écran correct et des performances ""moyennes"". Ce n'est pas un téléphone de geek, mais on n'aura pas l'air ridicule si l'on en croise un surtout. Le tout pour un positionnement tarifaire très raisonnable.
Soyez quand même vigilant à la référence que vous prenez, selon votre opérateur. Il y a 3 modèles correspondant à 3 profils de fréquence. Celui que j'ai testé est le SNE-LX1 qui couvre les fréquences 4G LTE FDD: B1 / B3 / B7 / B8 / B20 (mais pas B28).
Le modèle SNE-LX2 couvre les fréquences 4G LTE TDD:B38 / B40 / B41 et 4G LTE FDD:B1 / B3 / B5 / B7 / B8 / B18 / B19 / B28 (mais pas B20)
Le modèle SNE-LX3 couvre les fréquences 4G LTE FDD:B2 / B4 / B5 / B7 / B12 / B17 / B28 (mais pas B3 ni B20)."
Marnelle,"5,0",10 novembre 2018,"J'ai acheté ce téléphone pour remplacer mon huawei P20 lite volé.
Je suis entièrement satisfaite de ce modèle comme du précédant. la batterie a une très bonne autonomie il est rapide et facile d'utilisation ."
tyge68,"5,0",8 mai 2019,"J'avais besoin d'un nouveau portable, et pour une fois j'avais pas trop envie de dépenser trop, j'ai donc opté pour ce modèle qui a un grand écran, assez de memoire (RAM) et possibilité d'ajout d'une carte microSD (dont je possédais déjà dans mon ancien Galaxy S7 Edge). Le design est soigné, pas de touches sur l'écran avant, et juste l'espace pour les caméra frontales et haut parleur. Le lecteur d'empreinte étant au dos sous les autres caméras.
Après une semaine d'utilisation, je suis séduit, aucun problème pour l'installation de mon ancienne carte microSD (comme j'ai pu lire sur certains commentaires), tout mes fichiers et photos de ma carte (200Gb) sont encore là. Niveau qualité d'image et de photos, je retrouve ce que j'avais avec le S7 voir même quelques nouveautés dans les possibilités de mode de photos, niveau interface c'est identique à ce que j'ai l'habitude, généralement je n'utilise pas les outils de la marque (que ce soit Samsung ou ici Huawei) c'est une surcouche inutile je pense. Le paiement avec la fonction NFC marche aussi correctement. Enfin la charge de batterie est effectivement très bonne, je tiens plusieurs jours sans problèmes 2-3 jours en moyenne, mais bon il est neuf, à voir dans 1 an et plus.
Au final je suis donc bluffer pour ce prix avoir un téléphone qui convient a mes besoin, et certainement à une grande majorité d'utilisateurs."
Client Amazon,"3,0",6 mars 2019,Habitué a des téléphone comme Samsung Apple et Meizu  j'ai été déçu de la qualité des photos reste un niveau bas de gamme même le Meizu que j'avais acheté 150euros est de bien meilleure qualité a tous niveau .je regrette cet achat pour ma mère surtout car elle a bien vu que les photos était meilleures avec son Samsung a 100 euros .un point positif la batterie qui tiens bien .je regrette cet achat surtout que j 'en ai acheté 2
LaFée,"5,0",6 juin 2019,"Hormis la menace américaine qui nous pend au nez, c'est un téléphone génial avec un bon rapport qualité prix. Je suis passée d'un iPhone 5S avec ios à un Huawei sous Android... Quelques jours d'adaptation et j'ai complètement oublié mon iPhone (que j'avais du mal à quitter)
Sans regret !
La batterie durent longtemps avec un usage régulier de l'intérêt dans la journée.
Les photos sont super belles (je n'en ai pas encore imprimé)
Je regrette juste que la personnalisation des thèmes ou sonnerie ne soient pas plus fvailes ( J'ai peut être encore des choses à découvrir)
Je trouve l'écran un peu grand pour la prise en main."
CeriseC,"5,0",10 décembre 2018,"Téléphone neuf, long, très facile pour la prise en main (après avoir compris comment mettre la carte microsim). Attention accepte 1 carte mirco sim + micro sd. Charge super vite (2h max) et bonne autonomie. A voir dans le temps. Pas facile de mettre le protège écran. Super téléphone. Photo pas encore testé."
Client d'Amazon,"4,0",4 janvier 2019,"Il fait le job. Si vous n'êtes pas friants de jeux 3D, ni photographe pro, vous pouvez l'acheter les yeux fermés. La taille de l'écran impressionne si on n'a pas l'habitude mais on s'y fait rapidement (éviter les petits sacs à main par contre 😉)
Niveau autonomie c'est très bien également
Pour finir, à ce prix c'est une bonne affaire."
Brachet Alain,"5,0",11 janvier 2019,"Réception comme toujours rapide quand ""vendu et expédié par Amazon"".
Le téléphone est facile à utiliser, avec un grand écran et des touches beaucoup plus agréables que sur mon ancien Smartphone.
En espérant que la fiabilité sera au rendez-vous.
Je confirme toutefois un point négatif déjà évoqué par d'autres utilisateurs : pourquoi avoir crée une connexion de câble spécifique ??? Ma femme a un autre modèle récent de Huawei ... avec une connexion différente ! Aberrant."
richard terrain,"5,0",28 novembre 2018,A recommander. Le produit a été livré dans un temps record via Black Friday. Le telephone est vraiement de bonne qualité et la mise en route est très simple. Un petit frisson lors de la découpe de la carte sim pour ajuster au format Nano
kaz fury,"5,0",26 mars 2019,"Ce téléphone n'a rien a envier a la concurrence. le seul soucis que j'ai pour l'instant, c'est au niveau de l’appairage bluetooth avec mon kit moto cardo freecom 2 , il ne parvient pas a envoyer le flux sonore, obliger de ré initialiser l'appairage, pour que le son fonctionne, mais uniquement sur mon kit Cardo (je n'avais pas ce problème sur mon samsung galaxy S6) , sur tout les autres appareils bluetooth je n'ai pas ce problème...sinon R.A.S . petit details, le téléphone a le NFC contrairement à la concurrence au même prix , autonomie a 82 % pour ma part après une journée d'utilisation, (je ne l'utilise que très peu, pas de jeu, pas de vidéo, uniquement internet, spotify... )"
chouette,"3,0",12 avril 2019,"ce tel devait remplacé un ""vieux"" smartphone , de + de 4 ans ; pour moi il devait être bien mieux que l'ancien (samsung) , mais il est loin de le valoir , pour les contacts : pas possible de rajouter le prénom en entier --> limité en lettre,  pour le
N° tel  soit vous mettez le portable soit le fixe , pas possible de mettre une adresse , un mail  ... pas de journal d'appel qui s'affiche directement , pour mon compte mail il réussit pas a ce connecter au serveur ...  bon  reconnaissance faciale c'est bien , les photos ca va"
P. d'herve,"2,0",12 mars 2019,"Écran pas assez large. Il n’accepte pas les apps de samsung même si celles-ci sont dans google play. Mais il devient beaucoup mieux avec qq changements de ui et icons avec nova et kwgt par exemple.
Il est très glissant et tombe de partout où il est posé.
Il chauffe énormément sous google maps, au point d’obscurcir l’écran et de s’éteindre.
Et les actualisations se laissent désirer."
karyced,"5,0",23 janvier 2019,"Ce téléphone tient vraiment mieux la batterie par rapport à mon ancien téléphone (Samsung S7)!
Très bon téléphone pour le quotidien sauf quand les personnes qui ont des gros doigts comme moi ;-) car régulièrement quand j'écris un SMS, je reviens sur l'écran d'accueil.
Par contre, l'application SMS de google est moins bien que celle que j'avais sur mon ancien téléphone et j'ai dû télécharger une autre application."
Rothstein Dominique,"5,0",2 décembre 2018,"Très fluide et performant comme mes autres Huawei.
Plein de possibilités
Lecteur empreintes correct mais empreintes pas toujours reconnues au premier contact."
Corinne H.,"5,0",27 janvier 2019,Super téléphone pratique bonne dimension j'espère qu il tiendra plus longtemps que mon wiko qui n'a tenu que 13 mois. Je garde en général mes téléphones 3 ou 4ans
DUROCK,"5,0",3 février 2019,"Agréablement surpris je suis passé du Samsung galaxie S5  à Huawei le galaxie avec 16 go de mémoire était continuellement saturé il fallait enlever des programmes pour en installer des nouveaux, supprimer des vidéos etc....
Avec  Huawei j(ai 64 go de mémoire, j'ai rajouter une carte de 128 go, maintenant j'ai avec moi ma musique mes documents, mes photos et vidéos.
J’apprécie également le déblocage par empreinte digitale.
De plus il est beaucoup plus rapide que le Samsung
Pour moi donc bon achat à prix très correct."
sebastien,"4,0",23 janvier 2019,"difficile de trouver mieux au même prix (299€). 4Go de RAM, 64Go de mémoire interne plus carte SD ajoutable, bel écran, Bonnes photos dans des conditions idéales (bonne luminosité), capteur avant ok également. Bref, la réelle seule ombre au tableau est je pense l'absence de l'IP68 pour la résistance à l'eau.
Aussi, si vous avez de petites mains, vaut mieux éviter"
Dumoux,"5,0",8 mai 2019,"Après deux mois d'utilisation, franchement RAS, le téléphone n'a jamais buggé, toujours très rapide, la reconnaissance par empreinte est juste magique et ultra rapide.
Grand écran de 6,3 pouces idéale pour les vidéos Youtube ou autres. La qualité des photos est correcte mais sans plus il faut plutôt stabiliser pour avoir des bons clichés.
Grande capacité de stockage et batterie au top je ne recharge que tous les 2 jours."
Le guillou ludivine,"1,0",12 février 2019,"Au bout de 4 mois, la charge ne tient pas, il y a déjà des bugs comme une image en arrière plan qui ne s'enlève pas même après redémarrage. J'étais super ravie au début, bah là je suis super déçue.. Surtout qu'il n'a jamais eu de choc ni rien."
Myriam,"5,0",15 avril 2019,Très bien je viens juste de le recevoir donc à voir dans le temps mais je pense que ce téléphone me conviendra parfaitement  pas encore testé la reconnaissance faciale mis pour l'instant l'empreinte comme sécurité plus schéma donc encore plein de chose à essayer .
Client d'Amazon,"5,0",8 mai 2019,Super rapport qualité prix. Superbe design. Lecteur d'amprente très rapide et efficace. Belles couleurs. Pour moi perso que demander de plus ? Un super smartphone pour sa gamme de prix.
Thiery,"5,0",2 janvier 2019,Je ne donne pas souvent mon avis mais je suis pleinement satisfait de mon achat la durée de la batterie et top et le reste également Amazon me livre avec 1 jours d'avance que demandé de plus voilà pour moi à acheté les yeux fermé et il a rien a envié aux IPHONE qui sont à mes yeux hors de prix
Client d'Amazon,"5,0",10 mai 2019,"Je n'ai pas tous les éléments, il me fallait une carte nano-sim que je viens de commander.
Quelques difficultés liées à des informations de mon FAI que je n'avais pas bien lues, mais à part cela tout est parfait."
JEREMY,"4,0",13 mai 2019,"Téléphone qui marche bien, MAIS dans son carton -bandes de sécurité OUVERTES- il manque la petite clé métallique qui permet d'ouvrir le tiroir double SIM... très gênant!"
Faly,"5,0",19 mai 2019,J aime bien ce téléphone je le conseil pour une utilisation normale. Très bonne qualité photo est assez fluide pour sont prix. Grand modèles. Il a tous d un grand.
lauAjacciu,"5,0",19 mai 2019,"Le portable HUAWEI MATE LITE 20 est doté d'une excellent batterie, de fonctionnalités complètes et simples à mettre en oeuvre, je recommande"
Jen C.,"5,0",17 mars 2019,"Agréablement surprise par la qualité de ce téléphone. Je passe d'un P8 qui marchait déjà très bien au mate 20 lite et je ne suis vraiment pas déçue. Seul petit bemol pour moi : ce téléphone est vraiment très grand et la prise en main n'est pas forcément la meilleure, mais cela reste anecdotique vis à vis de ses capacités."
chadia delaitre,"5,0",18 décembre 2018,Le portable est super rien à dire très bonne qualité
Lisy,"2,0",18 avril 2019,"Passez votre chemin. Les photos avec le honor P9lite sont meilleures...
Plein de bugs à peine au mois de 4 mois.
Vraiment déçue"
Thibault Nonn. ,"5,0",25 février 2019,"En replacement d'un ancien android, celui la fonctionne parfaitement bien,
qualité photo au top, réactif, empreinte pour déverrouillé.
Tout est très bine pour le prix"
LA GRANDE BLEUE,"5,0",19 mai 2019,"Très facile d'utilisation, bonne fluidité, très bonne qualité de photo en plein jour, ravie"
MaStA_BzH,"5,0",14 avril 2019,"Mon coup cœur vraiment, bluffer par le disegne, beaucoup de fonctions, appareil au top et très bonne investissement"
Rothstein Dominique,"4,0",6 janvier 2019,Très satisfaite mais le lecteur d'empreintes fonctionne mal il faut sans cesse les refaire ou faire le code
SEGNI,"5,0",9 mars 2019,j ai reçu rapidement mon téléphone 2 jours cet un très beau fone j ai pris or j ai réinstaller toutes mes application il tourne vite pas de bug les photos la nuit sont tres belles  contrairement ce qu ont dit tres fluide il repond de suite franchement rien a dire je l avait senti que c etais un bon telephone sa sert a rien de prendre telephone a 1000E
sebastien delaigue,"5,0",5 janvier 2019,Arrive en avance joli écran très tactile bonne autonomie en couleur or il est très bien j'espère ne pas être embêter car avec mon ancien tel une barre rose était apparue sur lecran
TROVATELLO,"4,0",14 mai 2019,"je suis très satisfait de mon achat.
A ce prix là, on a un téléphone Haut de gamme. La qualité de l'écran est vraiment très bonne. le portable est très rapide.
la batteries me dure 2 jours en utilisation normale.
donc vraiment top"
Alexandra BICENKO ,"5,0",25 janvier 2019,Très bon téléphone un très beau design à un prix abordable
M. JPJ,"5,0",9 juin 2019,bon produit arrivé dans les temps
Thierry Landes,"5,0",26 février 2019,Super content de mon achat. Rien a dire
Mouslin,"1,0",11 janvier 2019,Produit chers en comparaison de ce qu'on peut trouver actuellement sur le marché
Astroneige,"5,0",30 janvier 2019,"Tres bon smartphone  a un petit prix.
Mention tres bien pour le livreur toujours aussi sympa !!!!!"
lapeyrere jean,"5,0",12 avril 2019,parfait
Johana,"5,0",20 avril 2019,Ayant un peu peur par rapport à la qualité prix et bien j'en reviens toujours pas la qualité de ce téléphone.
Schreiber,"5,0",22 mai 2019,très beau téléphone reçu rapidement pas de problème rencontré
nourry numa,"5,0",9 décembre 2018,"Pour ma part c’est un second téléphone, surpris pas la beauté de l’objet et conquis par son utilisation. Une superbe alternative pour ceux qui ne souhaitent pas mettre des prix exorbitants dans un téléphone.n’hesitez pas!"
