user,rating,date,review
Gaoul34,"3,0",12 février 2018,"Le téléphone est neuf, fonctionne bien (quelques légers bugs de temps en temps mais c'est peut être a cause de la MAJ Apple?)
En revanche, DHL reste catastrophique quant à la livraison. J'ai dû poser une journée de congé pour attendre mon colis qui n'est jamais arrivé à mon domicile. J'ai donc demandé la livraison en point relais pour que le telephone me soit finalement livré dans un autre point relai que celui que j'avais sélectionné ... Enfin, catastrophique."
Client d'Amazon,"1,0",12 avril 2018,"J'ai reçu le téléphone ouvert avec les accessoires en moins.
Je suis vraiment pas satisfaite de cet appareil okay j"
Sistef,"4,0",21 février 2018,"Vrai IPhone mais ça serait bien de préciser de la provenance du téléphone, pour ma part il vient de Roumanie."
Fabien B.,"4,0",10 décembre 2017,"Par rapport à mon ancien iPhone 6, ce qui marque le plus, c’est la performance.
Beaucoup plus rapide pour tout : os, applications, surf, Siri, ...
Ensuite, la qualité des photos, notamment en basse luminosité."
Othman FAIQ,"1,0",9 juin 2018,"Je viens de recevoir le colis ce matin (Samedi), La grande surprise: j'ouvre et je trouve pas mon Iphone 8 mais un paquet de poudre !!! je suis très énervé et déçu et je me sens arnaqué !
la livraison a échoué 2 fois (jeudi et vendredi) sous prétexte que le livreur trouve la porte de l'immeuble est fermée (comme tous les immeubles !!!!) ,  sans même essayer de m'appeler. ALors j'appelle Amazon le vendredi pour leur signaler que le livreur ne m'appelle pas pour lui ouvrir et ils programment une nouvelle livraison le Samedi.
Samedi matin je reste chez moi l'attendre et un certain moment je vais vérifier ma boite aux lettres au cas où et boom je trouve le colis !!! Sans même que je signe il le dépose !! tellement content de recevoir mon iphone 8 je ne fais pas attention à ce détail .. et je monte ouvrir le colis rapidement pour être surpris de son contenue !! de la poudre !!!!! un paquet de poudre avec un pois net de 500g !!!
En les appelant, Amazon ne peuvent rien faire pour moi vu que c'est le weekend et je dois attendre jusqu'à mercredi prochain ! je sais plus quoi faire !!"
vespastico,"5,0",13 décembre 2017,"Nouvelles finitions en verre plus qualitative, son écran  est toujours mieux calibré avec l’adoption du true tone qui repose les yeux en s’adaptant à la lumière ambiante en adoucissant les tonalités (issue de l’iPad Pro) .La suite qui m’a marqué c’est le chargement qi qui le plaît également.En fait même si il ne révolutionne pas la gamme ce 8 plus est un modèle efficient et complet avec son bluetooth 5 ,ses HP stéréos encore améliorés, son appareil photo aussi revu avec son mode portrait natif et sa video 4K jusqu’à 60 ips hyper fluide sa puce A11 bionic la plus rapide du monde prête pour la suite sans jamais de ralentissements ni chauffe .En attendant de m’offrir l’année prochaine 1 Xs 🤓"
Jean-M,"5,0",25 janvier 2018,"Mais l'utilisatrice est contente de son nouveau jouet !
Moi je trouve ça trop cher pour une pomme déjà entamée... Je me contente d'un smartphone chinois de marque chinoise qui fait le même usage mais les gouts et les couleurs chacun choisi !
Livré bien protégé et dans les temps annoncés, donc très bien !"
Azbnl,"1,0",19 juillet 2018,"J’ai acheter cet iPhone au début il fonctionnait bien, juste après l’ecran  Bug, le micro est défectueux, catastrophe vu le prix je m’attendais à mieux et à un service client plus présent"
Client d'Amazon,"2,0",16 juillet 2018,"Bonjour,
Pourquoi dans le descriptif de ce modelè de téléphone il est marqué carte sim micro, mais le téléphone fonctionne avec une nano sim?
J'ai commandé ma carte sim micro et ça ne rentre pas, donc j'ai du commander une autre.
Pensez à marquer des informations cohérente dans le descriptif, merci"
Dess,"5,0",28 juin 2018,"Au premier abord la livraison (bien que très rapide grâce à Prime) d’un iPhone 8 dans un simple petit carton sans protection m’a paru inquiétant, on connaît tous le soin et l’attention que porte le livreur à son colis.
Dans ce cas si le « coffret » qui contient le téléphone avait un léger acro. Cependant la boîte est relativement épaisse donc aucun dégât « visuel » sur le téléphone. Pour l’heure je suis très satisfait de cette iPhone 8 je passe du 4 au 8 c’est un énorme bon technologique. Au pris ou je l’ai eu c’est une affaire (les notices dans la boites étaient Italienne) mais il est tout à fait conforme c’est un véritable produit que je recommande."
Lou,"1,0",22 mars 2018,"Je ne sais pas si cela vient du fait qu'il soit débloqué , l'écran de l'iiphone est devenu soudainement noir et ne se rallume plus depuis des jours. Cependant le bouton home vibre fonctionne mais l'écran reste noir.
Je ne sais pas si je dois le renvoyer a TBE ou demander avis chez Apple pour savoir  s'il est sous garantie...
Un iPhone pas cher certes , mais des problèmes par la suite très dommage d'avoir perdu 680 euros"
Anthony,"1,0",10 octobre 2018,"Bonjour, habituellement je n’écris jamais de mauvais avis dans ma vie en général. Mais aujourd’hui mon mécontentement est fort, j’ai commandé début septembre cet article. Déjà pour commencé j’ai reçu un Hwawei P10 à la place. Donc j’ai réexpédié l’article de retour et demandé un remboursement, Amazon me dit que le remboursement peut prendre plusieurs semaines!!!! (Rien avoir avec les 2 à 3 joues ouvrés renseignes). Au lieu d’effectuer un échange j’ai du, à défaut d’avoir un téléphone, en recommandé 1, soit au total 1560€!!!! Nous sommes le 10 octobre, un mois après la réception de mon retour et je ne suis toujours pas remboursé. C’est honteux, Amazon devrait payer les AJO...."
Lilian,"5,0",5 juin 2018,"Produit conforme rien à dire , c’esg Bien un produit authentique Apple aucun doute numéro imei testé chez Apple  ! Temps de livraison respecté !"
Melanie Stephan,"1,0",20 mars 2018,"Alors j'attribue la note de une étoile, pour la simple et bonne raison, que l'iphone n'est pas neuf !!!!
Boite déjà ouverte, donc vraiment déçus pour un produit à se prix.
Je déconseille donc l'achat, méfiance."
chacha777,"5,0",17 juin 2018,Sans aucun reproche
Karismatik is P,"5,0",12 février 2018,"Super produit je suis grave Contente
En plus de sa .sa marche très bien.... Je pense racheter un n’autre vraiment au top"
alogo maria,"1,0",2 août 2018,"Ne change rien au autre iPhone 6,7 ! Si vous voulez du changement optez pour l’ébauche X qui se différencie de part ses nouveauté et son designe"
Client d'Amazon,"2,0",5 mars 2018,"C’est mon premier iPhone acheté il y’a trois mois
Jusque là j’étais satisfait mais j’ai rencontré un problème la caméra frontale ne fonctionne plus ...
Dommage pour un smartphone « premimum »"
RAS,"5,0",22 janvier 2018,"L'Iphone est neuf, il n'a jamais été ouvert très bien emballé. J'ai commendez cette Iphone pour mon fils le jeudi 11 Janvier 2018, il était ecrit qu'il devait arriver entre le 24 et le 28 Janvier, au lieu de sa je l'ai reçue 5 jours plutard, le mardi 16 Janvier. Si vous esitez, ne le faites pas, foncez."
OLIVIER,"1,0",30 mars 2018,"L’iPhone 8 répond à mes exigences j’en suis très content par contre le vendeur annonce un numéro de modèle qui n’est pas du tout celui reçu d’ou la mauvaise note. J’ai reçu un modèle destiné à l’europe de l’est. J’espere que je n’aurais pas de pb de garantie, cela ne me rassure pas"
Fabien ,"1,0",11 juin 2018,"Merci Amazon pour ce bel IPhone soviétique, vous devriez indiquer clairement que le téléphone est à la base destiné au marché d’Europe de l’Est.
À mais non c’est vrai, vous auriez beaucoup moins de clients.
C’est la dernière fois que j’achete un iPhone sur Amazon."
lucyfer,"2,0",30 juin 2018,"Produit tres bien reçu, tres rapide mais gros probleme j'ai laissé le portable chargé 1 jour entier et la batteire reste à 0%. J'ai essayé le chargeur sur un autre portable et il marche bien. Veuillez m'indiquez la procedure à faire merci"
DARVIER Jean-Claude,"1,0",13 février 2018,"Comme le dit ""Hikaru"" dans son commentaire du 31 janvier 2018, j'ai également reçu un modèle d'iPhone 8 (MQ6G2CN/A) pour le marché tchèque, expédié et vendu par Amazon pourtant. Sur les caractéristiques il est  bien noté que le produit est pour le marché français d'après le numéro de modèle (MQ6G2ZD/A).
J'ai essayé de contacter le service client en vain au moment où j'écris: pas de réponse malgré plusieurs mails!!!
Je dois mettre en service le produit le week-end prochain car il est destiné à ma fille et je ne sais pas si ce modèle va poser un problème d'utilisation en France et ce qu'il en est de la garantie Apple.
En résumé, très déçu, et pourtant je suis un bon client depuis de nombreuses années; je me demande si je ne vais pas retourner l'article..."
Cedric BERTHON,"5,0",14 décembre 2018,"iPhone 8 Plus bien reçu dans les temps en état quasi neuf, une seule petite rayure sur l’arrière mais avec la coque, ce n’est plus visible pour moi! Livré avec une vitre de protection (désolé mais comme vous pouvez le voir sur la photo, je l’ai collé n’importe comment!!) une coque transparente et des écouteurs Bluetooth (pas ceux d’Apple mais à part le style, c’est pareil!). N’hésitez pas je ne regrette pas mon achat!!"
kiki,"1,0",6 août 2018,Toujours pas reçu mon téléphone pourtant commander le 12 juillet. C'est super
JEANNE Antoine,"1,0",19 février 2018,"Bonjour, je commande un iPhone 8 Plus Gris sidéral et je reçois un iPhone 8 GOLD! Une énorme différence de prix et une belle perte de temps ( 2 semaines avec le temps de retour et de remboursement)  Je suis totalement sidéré ! ( sans jeux de mots avec la couleurs du téléphone)"
L.Daguin,"4,0",12 novembre 2017,Le design et magnifique les finitions du téléphone sont parfaits batterie assez performante même si on sait qu’apple Niveau batterie c’est pas trop sa. Je le déconseille au personne qui sont sur le 7 rien de spécial qui change.
Tarek B.,"1,0",12 juin 2018,Produits correcte pas de facture
Class,"4,0",20 août 2018,Se téléphone et pour ma fille et se produit  et très bien elle et très contente  le seul truc ses le livreur qui  ma fai attendre toute la journée  et venu le jour après sinon très content du produit mai moin de cronopost
D'ambrosio Céline,"1,0",1 novembre 2018,"Alors comment évalué un produit que l'on ne m'a pas livré  ?
Je penses que c'est un peu compliqué non ?!
En tous cas sur la photo, il a l'air vraiment trop bien."
MrKaijo66600,"5,0",15 juin 2018,"Superbe téléphone , très bonne ergonomie , jolie qualité d’ecrans ( même si on peut trouver mieux ) , bon son et attention la batterie est juste impeccable je peux faire deux jours sans aucun soucis et en jouant dessus !!"
👻Léo🤳,"5,0",10 septembre 2018,"Le prix est vraiment résonable par rapport au produit ! Franchement, si vous passez par Là vous ferez de grandes économies, on parles d’un iPhone 8+!"
hello,"1,0",9 novembre 2018,"reception dans un emballage a bulle , sans prise chargeur et ecouteur , telephone avec des rayure de partout je ne le conseille vraiment pas !"
Julie,"5,0",15 septembre 2018,"Vraiment très contente de mon achat!!
Livraison rapide, j’avais un peu peur vu le prix, m si c’est vraiment un téléphone neuf dans son emballage Apple! Trop trop contente😍"
Max Brechet,"5,0",28 août 2018,Produit conforme a la description.
Eric57,"5,0",2 mars 2018,"Avis très positif sur ce produit .
Je pense que c’est à ce jour le plus abouti des iPhone , performances énormes , qualité du produit , la charge sans fil , appareils photos de très bonne qualités .
Design certe un peu vieillot mais avec le dos en verre je le trouve magnifique .
Ce smartphone m’étonne sur sa durée d’autonomie , je tiens facilement 2.5j voir 3j .
En bref je recommande"
Cris,"5,0",3 janvier 2019,Excellent produit! Livraison avant la date prévue! Très satisfaite
Kamel,"3,0",23 janvier 2018,"Un très bon téléphone mais qui ne justifie pas son prix. Une version 7 remasterisée.
Seul bémol important la photo dans l'obscurité. Apple doit améliorer ses appareils dans ce domaine.
La taille est très appreciable même si la navigation à une main n'est pas toujours pratique comme la plupart des phablets."
Armen,"5,0",9 octobre 2018,"Je peux dire que le vendeur est honnête, on peut acheter ce produit."
Rafika M,"5,0",30 novembre 2018,"Très bon téléphone, je ne regrette pas mon choix."
Lou R.,"5,0",22 août 2018,"Bien reçu neuf pas de problème merci à vous !
Je recommande le vendeur A-Montain"
bruyeres isabel,"5,0",11 décembre 2018,Reçu dans les temps appareil très fonctionnel . Je recommande
Client d'Amazon,"1,0",29 septembre 2018,Commande non reçue. C'est du vol tout simplement.
Yyyy,"5,0",18 octobre 2018,Reçu avec avance! Rien a redire sur cet iPhone
Client d'Amazon,"5,0",11 août 2018,"Telephone neuf , nikel rien a dire merci"
moreira millet marianne,"1,0",29 juillet 2018,"Bonjour, je dois dire que je suis très déçue voire en colère dans la mesure où j’ai acheté 779 euros cet iPhone 8 Plus et qu’aujourd’hui, en cliquant sur cette commande pour une amie, l’iPhone est à présent à 753 euros, soit 26 euros de moins qu’il y a seulement deux jours, j’ai comme l’impression d’avoir été victime de malhonnêteté."
Hikaru,"2,0",31 janvier 2018,"J'ai reçu un modèle d'iPhone 8 (MQ6G2CN/A) pour le marché tchèque, expédié et vendu par Amazon je précise.Alors d'après le suivi il provient d'Allemagne, et pourtant sur la fiche de description c'est bien noté que le produit est pour le marché français d'après le modèle (MQ6G2ZD/A).C'est pas sérieux !"
Kyoshi,"4,0",10 octobre 2017,"Un bon smartphone mais rien de révolutionnaire.
Voilà le résumé des avis en général.
Alors… Pas où commencer?
Souvent considéré comme une simple évolution de l’iPhone 7 (esthétique très proche hormis le dos en verre du dernier modèle), l’iPhone 8 apporte tout de même quelques évolutions :
- Plus rapide (grâce à la puce A11) ;
- Un meilleur traitement au niveau des photos (vous trouverez plusieurs tests sur le net) ;
- Compatible avec la charge Qi… Et c’est là la nouveauté. En effet, vous pouvez dorénavant charger l’iPhone en le posant sur un chargeur Qi… Plus besoin de brancher l’iPhone.
Le truc appréciable également, c’est que la capacité mémoire commence à 64gb (64gb ou 256gb en fait).
Bon… Malgré ce peu de changement, l’iPhone 8 (Plus) reste un très bon téléphone et on retrouve les qualités de la marque.
L’écran reste très bien, la finition de manière général est très bonne, performant et fait de belles photos (visiblement… Habitué aux reflex… Difficile de juger un Smartphone là-dessus… Mais pour dépanner, je trouve cela bien pratique).
L’autonomie est bonne d’après les comparaisons que l’on trouve… Désolé… Je ne compte pas acheter une panoplie de Smartphone pour comparer :)… Même si je suis étonné de l’autonomie de mon Samsung A5 2016 du boulot que je ne charge que deux fois dans la semaine (à part Cisco Spark et le check des mails… L’utilisation est uniquement téléphonique faut dire).
En parlant d’autonomie justement… La capacité de la batterie est en baisse par rapport à l’iPhone 7 mais c’est visiblement sans conséquence…
Bon… Pour ceux qui connaissent les évolutions Apple, vous saurez qu’il n’y a plus de prises Jack (mais l’adaptateur est fourni… à noter qu’il ne pourra pas être utilisé en charge filaire). Plusieurs autres marques ont suivis le mouvement… Même Google qui se sont pourtant moqués de Apple sur ce point...
Par contre… l’iPhone 8 Plus faut office de poids lourd par rapport à ses concurrents.
Si je compare l’iPhone 8 Plus (offert à ma femme) et mon OnePlus 3T… On sent la différence.
Pourquoi si peu d’évolutions?
Tout simplement à cause de l’iPhone X qui va sortir prochainement à l’écriture de ces lignes.
Quelles différences ? Voici ce que j’ai retenu (en faveur de l’iPhone X bien entendu) :
- Meilleur résolution d’écran ;
- Ecran qui occupe toute la surface avant (ou presque) ;
- Identification faciale.
A noter tout de même pour ce dernier point, ce que la reconnaissance faciale de l’iPhone X n’a rien à voir avec celle du dernier Samsung que vous pourrez débloquer avec une simple photo (bravo la sécurité).
En effet, si je ne dis pas de bêtises, il y a 30000 points de contrôles IR sur l’iPhone X… Du coup, si vous êtes dans le noir, que vous mettiez des lunettes de vue ou que vous changez de coupes, cela fonctionnera (théoriquement pour le moment… vu qu’à part à la Keynote où nous l’avons vu en oeuvre… Et encore… Il y a eu un loupé…).
Donc… Acheter ou pas cet iPhone 8 (Plus)?
Ben… Clairement, si vous avez déjà un iPhone 7 (Plus)… L’intérêt est minime
Le Smartphone reste très cher… Bon sang… 900€!!!
Bon… Il est vrai que vu le temps que les personnes passent dessus… C’est au prorata plus rentable que pas mal d’autres choses.
Le Smartphone reste un budget récurrent chez de plus en plus de personnes.
La vraie question restera… iOS (le système d’Apple) ou Android (un vaste choix et pour tous les budgets)?
Ce sont deux philosophie différentes…
Pour ma part, on choisi un iPhone (et plus précisément iOS) quand :
- on veut être tranquille avec un système stable ;
- on veut un smartphone clef en main sans avoir à chercher à droite et à gauche telle ou telle application ;
- on veut pouvoir garder un système à jour (avec Apple, quand une nouvelle version d'iOS sort... La mise à jour est dispo sur toutes les versions d'iPhone en même temps... Sauf pour les modèles d'il y a 5 ans) ;
- on ne veut pas forcément bidouiller son téléphone (plus facile sur Android).
J'ai les iPhones suivant : EDGE / 3GS / 5 / 5S et mon épouse le 4 ou le 4S.
Cela fonctionne... Jamais eu de problème particulier (des petits bugs existent mais cela restent rare et ne dure pas).
Bon, la seule chose qui peut être ennuyeuse, c'est que l'on a pas vraiment l'impression de changer de téléphone d'un iPhone à l'autre.
Il y bien évidemment plusieurs améliorations systèmes, etc... Une meilleure réactivité et tout... Mais le système en lui-même reste le même.
On peut être tenter d'aller voir ailleurs... Mais on n'est pas forcément conquis ailleurs…
Ma femme est passé sur un OnePlus One après son iPhone… Elle n’est pas fan d’Android du tout (et le téléphone a rendu l’âme donc bon). Elle a enchainé un certain nombre de soucis… Deux allers/retour SAV… Et en plus… Juste après le dernier SAV, le téléphone a encore un souci… Mais vu que la garantie était passé et que visiblement chez OnePlus ils ne garantissent pas leur réparation (qui venait d’être réalisé… à Deux semaines prêts)… Pas eu envie de batailler plus longtemps.
Elle est contente d’avoir à nouveau un iPhone.
Moi-même… Après mon iPhone 5S, je suis passé sous Android avec un OnePlus 3T.
Pourquoi? A cause du prix… Faut pas se voiler la face.
Certaines choses m’ont irrités sur Android (pour gérer plusieurs mails… Un client agréable et gratuit… A part BlueMail qui ne récupérait pas toujours mes mails automatiquement… Payer pour avoir un calendrier en CalDAV alors que c’est natif sur un iPhone, etc…) mais je ne suis pas non plus déçu. C’est agréable de pouvoir par exemple gérer ses téléchargements comme si on était sur son ordinateur… Ou d’ajouter de la musique sans passer par une application… Avoir la double SIM (pour pouvoir gérer la carte SIM du boulot et celle perso), etc.
Je vais tout de même certainement repasser sous iOS pour mon prochain téléphone.
Voilà mon avis… :)"
Dhurari anfiati,"1,0",25 janvier 2018,La reception et trop longue je l'es resu au bou de 3semaine 😡 mais sinn le telephpne en elle meme il et superb comme sur la foto je kiff
laumrr,"1,0",4 février 2018,"Apple, des pratiques commerciales plus qu'abusives mais toujours légale !
Attention ! Les nouveaux systèmes d'exploitation Mac High Sierra et IOS 11 pour itune et iphone sont de vrais virus pour vos appareils de plus de 2 ans !
De plus, Apple Care recrute une équipe qui n'a aucune compétence technique pour vous aidez à résoudre vos problèmes et ne vous proposera surtout aucune solution commerciale ! ""Normal"" me direz-vous, c'est précisément leur nouvelle stratégie de marque ! L'obsolescence programmée des produits Apple est une réalité que j'ai refusée de voir jusqu'à ce qu'elle ne m'impacte directement.
J'écris ce poste afin d'éviter à d'autres de jetter leur argent par les fenêtres. Je possède un iphone 6 plus ainsi qu'un Mac Book Air et un Super Drive (lecteur de dvd externe). J'ai eu il y a 2 semaines le malencontreux geste de faire la mise à jour de mon iphone qui fonctionnait à la perfection sur IOS 10 vers IOS 11.2.5. Depuis mon téléphone est moins réactif que celui que je possédais il y a 10 ans. Les applications mettent de looooooooongues secondes a s'ouvrir, prendre une photo rapidement est impossible, envoyé un message reste envisageable si vous n'êtes pas dérangé par le fait que celui-ci ne s'affiche qu'une fois que vous ayez tapé 10 phrases.
je contacte l'assistance Apple (l'histoire est abrégée car il m'a fallu 9 appels de 2h dont 1h d'attente systématique, étalés sur 2 semaines, pour obtenir le piètre résultat que je vais vous décrire): L'assistance m'indique de restaurer mon iphone pour régler les problèmes. Pour ce faire, une mise à jour d'itune est nécessaire, mais afin de réaliser la mise à jour d'itune je doit d'abord mettre à jour le système d'exploitation de mon Mac car aucun des sytèmes n'étaient compatibles entre eux. Je m'exécute (avec vous l'imaginez beaucoup de peine car rien ne fonctionne comme me l'indique les employés d'Apple).
Après plusieurs nuits de mises à jours, mon iphone est enfin restauré et tout mes systèmes sont à jours....
Constatation : Mon iphone est toujours aussi lent et mon Mac sur la dernière version High Sierra ne reconnait plus mon Super Drive (qui lui ne peut pas être mis à jours).
je passe mon ultime soirée au téléphone avec Apple qui ne me propose aucune solution et raccroche en me laissant dans le désaroi le plus total (j'ai oublié de préciser que mes interlocuteurs ont tous tenté de me facturer leur forfait d'assistance pour les produits n'étant plus sous garantie).
Pour conclure, Si vous ne souhaitez pas dépenser 800 à 2500 euros pour un téléphone ou un ordinateur tous les deux ans et acheter des accessoires à un prix exorbitant qui deviennent obsolette après 6 mois... FUYEZ !!!!!! N'importe quelle autre fournisseur de smartphone fait mieux qu'Apple actuellement !
Apple, j'espère que ce post continura d'achever votre réputation afin que d'autres ne se fassent pas prendre dans votre vaste arnaque. Le seul temps que je perdrai désormais avec vous sera celui qu'il me faudra pour propager ce message aussi largement que possible.
Cordialement
Une ex-consommatrice."
Karima Djidel,"4,0",4 novembre 2017,mais est ce que il y a le chargement sans fil avec parce que sa serait plus pratique si il  y aurait pas le fil
jeanne cacnio jacinto,"3,0",1 novembre 2017,"ce produit est bon mais je pense qu'il ne vaut pas la X qui va sortir.J'aime bien apple mais ce coup si il n'ont pas fait fort pour le 8.Je pense qu'il vaut mieux attendre la X qui va sortir car le 8 est un peu trop semblable au 7 pour un peu plus cher, le X seras beaucoup mieux et sera dans vos attentes j'en suis sur!"
calcifer,"2,0",28 septembre 2017,"Le prix est excessivement cher, c'est le même aspect que l'iphone 6, il y a juste la puce a11 qui dope les performances et un meilleur appareil photo mais cela ne vaut pas cette somme clairement pas, préférer un iphone 7 plus ou l'iphone 7"
Nicolas 69,"5,0",8 mai 2018,"Alsolument conforme ... produit neuf ... sans aucun problème c est bien un iphone 8 sous blister
Complètement sastisfait ... en relation avec le vendeur ... extrêmement  sérieux ... rien à redire.
Bref, je recommande vraiment"
Client Amazon,"5,0",21 mars 2018,"Téléphone arrivé en temps et en heure. La qualité Apple on connaît par contre j’ai découvert les offres reconditionnees de ce vendeur et franchement nickel (ormis la boîte si l’on veut être pointilleux) , le téléphone était vraiment comme neuf pour un prix défiant toute concurrence.
Par contre l’envoi aurait mérité d’être mieux emballé : pour le prix, un peu de papier bulles n’aurait pas été du luxe."
Julie60f,"5,0",11 avril 2018,"Une transaction au top ! Un iPhone réellement neuf et très bien protégé lors de l’envoi.
Je ne regrette aucunement mon achat après 3 semaines d’utilisation.
Un gros coup de cœur pour les photos live (en mode découvert car j’avais le 5c avant)."
Aïcha Darouiche,"5,0",5 septembre 2018,"Commande passer samedi matin, et je les reçu mardi.. Livraison au top avec un très bon suivi . Je suis totalement conquise, très bien protégée avec le papier à bulle. Le téléphone est juste sublime . Merci Amazon ❤️❤️"
urbano béatrice,"5,0",14 juin 2018,"Vraiment top, outre les performances de l'Iphone 8 en soi, il a été livré en prime et il s'agit d'un produit neuf et non reconditionné.
A ce prix là, j'ai pas trouvé mieux!!!"
Derner,"5,0",6 août 2018,"Article conforme. iPhone 8 authentique dans son emballage d’origine avec les écouteurs et le chargeur. Il a juste été nécessaire de mettre à jour l’IOS lors de l’allumage de l’Iphone. Aucune différence avec l’iphone vendu en France, excepté le prix (150€ moins cher). Commandé à 16h00 et reçu le surlendemain à 9h30 par transporteur privé (prime oblige) !"
fabrice,"4,0",8 juin 2018,"Recu hier. Correspond très bien à mes attentes. Pour celles et ceux qui douteraient vu le prix, c'est un vrai Iphone. Donc content. Très facile à mettre en fonction."
Ptitefleur08,"5,0",16 juillet 2018,"Je passe d’un iPhone 7 au 8 plus, sachant que avant j’avais un 6 plus... je suis bien contente de retrouver le plus sur ce téléphone qui m’a beaucoup manqué !
Super téléphone, et vendeur au top!
Bien scellé juste parfait!"
Gaetano,"5,0",2 septembre 2018,"Commandé pour remplacer mon iPhone 6S vieillissant et cet iPhone 8 a été livré neuf et dans son emballage d'origine.
Après installation, j'ai vérifié le numéro de série et il est bien neuf et sous garantie.
Cet iPhone est très performant et répond parfaitement à mes besoins.
La date de livraison a été respectée et je suis ravis de cette commande."
Stefanie,"1,0",28 novembre 2018,"Ce n’est absolument pas un iphone 8 plus. C’est un Iphone 8.
Du coup je dois le renvoyer."
laussel,"5,0",3 avril 2018,tres beau et bien emballé livré rapidement iphone magnifique le prix est un peu cher mais comme tous les telephones de la marque
Jorge Vaz de Brito,"1,0",9 décembre 2018,"Avant d’acheter, j’ai dit à amazon que j’étais assuré que c’était l’iPhone 8 Plus 256 Go, car la photo correspond à l’iPhone 8. Le code ASIN correspond également à l’iPhone 8.
Je l'ai encore acheté.
Le modèle de 256 Go n'est pas le 8 Plus.
C'est la version normale de l'iPhone 8!
Amazon ne croyait pas avoir reçu l'iPhone 8 au lieu de l'Iphone 8 Plus. Il a ouvert un incident pour confirmation.
J'ai retourné l'article. J'attends le remboursement
J'espère que tout va bien."
Sam Spade,"5,0",5 octobre 2018,"Retour sur iPhone après un bref passage chez Android. Excellent tel, je trouve la batterie meilleure que sur le 7, que j'ai eu dans le passé.  Un peu plus lourd mais la prise en main n'en est que plus sûre je trouve. Réactif, simple, pas de bug, tout ce que j'aime sur ios quoi.
Ceci les variations de prix excessives sont agaçantes.  -70€ le lendemain de mon achat, ça fait un peu rager..."
Violette - 70,"5,0",6 mai 2019,"Très bel appareil. Contente de mon achat. Couleur sobre. Très réactif. Quand on connaît Apple, on sait à quoi s'attendre."
Alice ,"5,0",3 août 2018,"Aucuns problèmes lors de la réception du téléphone ni avec l’utilisation de celui-ci depuis ma commande.
L’écran large me permets pour ma part d’avoir moins mal aux yeux et les photos sont de très bonnes qualité.
Par contre je capte très mal depuis que j’ai le téléphone(Free)."
Enies Lobby,"4,0",17 décembre 2018,"l'iPhone est super, c'est un smartphone neuf, dans la boite scellé, le délai de livraison était un peu trop long car rupture de stock dans la couleur demandé mais le service client a su me faire patienter et me tenant informer de manière régulière, je suis satisfait de mon achat"
Hélo,"5,0",13 septembre 2018,Très contente de mon IPhone 8 Plus acheté en Février dernier. Merci pour vous de proposer des prix resonnable par rapport à Apple.
Ben-Hur,"5,0",30 août 2018,"Téléphone tout neuf à un prix intéressant, livraison rapide, tout est parfait !!"
Chanteperdrix,"5,0",22 septembre 2018,"C’est un iphone 8 original, bien moins cher que chez mon opérateur ou fnac ou darty ou applestore. Je l’ai depuis le mois de juillet, RAS à ce jour. La batterie est un peu faible si vous utilisez beaucoup d’applis/internet. Mais il se décharge moins vite que le 6 que j’avais avant.
Arrivé sous 1 jour avec Prime, réglé en 4 fois.
Je recommande !"
Mirage,"5,0",27 mai 2018,"Quand on passe d’un 5s à cette merveille de d’Iphone 8 on ne peut que prendre du plaisir, cette IPhone 8 256 Go neuf 700 euros, je dis Merci AMAZONE"
Guitsou,"5,0",8 octobre 2018,Prix imbattable pour ce produit. Cet iphone est top. Plus accessible que les derniers modèles très (trop) chers ! Je recommande ce modèle.
Caoulette,"5,0",19 septembre 2018,"Iphone 8 plus, grand écran très pratique pour les mails, sms, etc. Me convient parfaitement mais tient de la place impossible pour moi de la mettre dans une poche de pantalon surtout que j'ai acheté un coque anti-choc donc assez lourd, mais conforme à mes attentes."
labadie jean,"5,0",21 février 2018,"Pas de problème. Mise en route facile.
Transfert des données de mon ancien iPhone sans problèmes. Agréable en mains. Écran clair et très lumineux."
Cécilia Couronner ,"5,0",7 septembre 2018,Très bon produit.
Kardaph,"5,0",12 décembre 2018,"Je vous écris actuellement avec l’Iphone 8 plus acheté sur Amazon et je suis entièrement satisfaite du produit ! Il est neuf, entièrement opérationnel, en bref il est comme si je l’avais directement acheté chez Apple."
Oliveoil,"5,0",21 juillet 2018,"Iphone 8 tout neuf, en parfait état. Rien d'irrégulier et bien moins cher qu'ailleurs. Comment ils font je ne sais pas mais je suis satisfait de l'achat."
Client d'Amazon,"4,0",29 juin 2018,"Kdo surprise pr mon fils.  Je recommande  ce portable récent 100/100 certifié  Apple. Etat neuf. Il est fan🤗🤗
Pas de surprise. Grande  taille  d'écran  et grande  mémoire"
angelica,"5,0",24 juillet 2018,Colis arrivé dans les temps... depuis l’utilisation de mon iPhone j’ai jamais eu des soucis. Iphone bien débloque car utilisation en France. Rien a signaler tout est parfait.
Chouquettor,"5,0",9 octobre 2018,Superbe!!!! Reçu neuf sous blister. Bonne prise en main et fonctionnalités de l’appareil photo au top!
C.N.23,"5,0",12 janvier 2019,Cher mais très sympa
Cel Badtime,"5,0",22 juillet 2018,Produit conforme à la description. Produit d'origine aucun soucis. C'est top. Je passe d'un iPhone SE à un iPhone 8 sans regret.
Client d'Amazon,"5,0",7 août 2018,Produit conforme marche bien
Rapha,"5,0",18 septembre 2018,Très contente
